AOI,Country,Region,City,Site Name,Description,Method,EO Sensor,Input Data,Indicator code,Time,Measurement Value,Reference Description,Reference time,Reference value,Rule,Indicator Value,Sub-AOI,Y axis,Indicator Name,Color code,Data Provider,AOI_ID,Update Frequency
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,S1 ASC,Sentinel-1,E9,2020-03-29T00:00:00,1,/,/,1,/,normal,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,A2 ASC,/,E9,2020-04-04T00:00:00,0.875632232,/,/,1,/,low,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,S1 DSC,Sentinel-1,E9,2020-04-05T00:00:00,0.714340053,/,/,1,/,low,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,S1 ASC,Sentinel-1,E9,2020-04-10T00:00:00,1.875249501,/,/,1,/,high,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,S1 DSC,Sentinel-1,E9,2020-04-17T00:00:00,0.828451883,/,/,1,/,low,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,A2 ASC,ALOS-2,E9,2020-04-18T00:00:00,0.895136146,/,/,1,/,low,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,A2 DSC,/,E9,2020-04-19T00:00:00,0.927250052,/,/,1,/,low,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,S1 ASC,Sentinel-1,E9,2020-04-22T00:00:00,0.823852295,/,/,1,/,low,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,A2 DSC,/,E9,2020-04-28T00:00:00,0.675362018,/,/,1,/,low,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,S1 DSC,Sentinel-1,E9,2020-04-29T00:00:00,0.843666793,/,/,1,/,low,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,S1 ASC,Sentinel-1,E9,2020-05-04T00:00:00,0.872754491,/,/,1,/,low,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,A2 DSC,/,E9,2020-05-12T00:00:00,0.863160812,/,/,1,/,low,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,S1 DSC,Sentinel-1,E9,2020-05-23T00:00:00,0.842145302,/,/,1,/,low,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,A2 DSC,/,E9,2020-05-26T00:00:00,0.807039424,/,/,1,/,low,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,A2 ASC,ALOS-2,E9,2020-05-30T00:00:00,0.78743158,/,/,1,/,low,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,S1 ASC,Sentinel-1,E9,2020-06-09T00:00:00,0.805389222,/,/,1,/,low,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,A2 ASC,ALOS-2,E9,2020-06-13T00:00:00,0.762142313,/,/,1,/,low,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,A2 ASC,ALOS-2,E9,2020-06-27T00:00:00,0.777211945,/,/,1,/,low,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,S1 DSC,Sentinel-1,E9,2020-06-28T00:00:00,0.80600989,/,/,1,/,low,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,S1 ASC,Sentinel-1,E9,2020-07-03T00:00:00,0.746007984,/,/,1,/,low,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,A2 ASC,ALOS-2,E9,2020-07-11T00:00:00,0.75770803,/,/,1,/,low,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,A2 DSC,/,E9,2020-07-21T00:00:00,0.854119033,/,/,1,/,low,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,S1 DSC,Sentinel-1,E9,2020-07-22T00:00:00,0.812476227,/,/,1,/,low,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,A2 ASC,ALOS-2,E9,2020-07-25T00:00:00,0.79733943,/,/,1,/,low,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,S1 DSC,Sentinel-1,E9,2020-08-03T00:00:00,0.753138075,/,/,1,/,low,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,A2 DSC,/,E9,2020-08-04T00:00:00,0.809291208,/,/,1,/,low,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,A2 ASC,ALOS-2,E9,2020-08-08T00:00:00,0.726702695,/,/,1,/,low,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,A2 ASC,ALOS-2,E9,2020-08-22T00:00:00,0.666320238,/,/,1,/,low,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,S1 DSC,Sentinel-1,E9,2020-08-27T00:00:00,0.66717383,/,/,1,/,low,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,S1 ASC,Sentinel-1,E9,2020-09-01T00:00:00,0.699101796,/,/,1,/,low,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,A2 ASC,ALOS-2,E9,2020-09-05T00:00:00,0.665592739,/,/,1,/,low,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,S1 DSC,Sentinel-1,E9,2020-09-08T00:00:00,0.688094332,/,/,1,/,low,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,A2 ASC,ALOS-2,E9,2020-09-19T00:00:00,0.605522067,/,/,1,/,low,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,S1 DSC,Sentinel-1,E9,2020-09-20T00:00:00,0.542411563,/,/,1,/,low,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"33.94, -118.41",US,/,Los Angeles,LAX Airport,Activity (cars/containers),/,S1 ASC,Sentinel-1,E9,2020-09-25T00:00:00,0.71007984,/,/,1,/,low,"POLYGON((139.7497065 35.5751547, 139.7497065 35.5188386, 139.8288279 35.5188386, 139.8288279 35.5751547, 139.7497065 35.5751547))",Car Density,Car Density,BLUE,JAXA,US021,Monthly
"34.07,-118.23",US,California,Los Angeles,LADodgers,Activity (cars/containers),Level Threshold,Sentinel-1A,Sentinel-1,E9,2020-02-05T00:00:00,1,/,/,/,/,/,/,Car Density,LA Dodger Stadium,blue,JAXA/EORC,US051,/
"34.07,-118.23",US,California,Los Angeles,LADodgers,Activity (cars/containers),Level Threshold,ALOS-2/PALSAR-2,ALOS-2,E9,2020-02-08T00:00:00,1,/,/,/,/,/,/,Car Density,LA Dodger Stadium,blue,JAXA/EORC,US051,/
"34.07,-118.23",US,California,Los Angeles,LADodgers,Activity (cars/containers),Level Threshold,Sentinel-1A,Sentinel-1,E9,2020-03-12T00:00:00,1.112513144,/,/,/,/,/,/,Car Density,LA Dodger Stadium,blue,JAXA/EORC,US051,/
"34.07,-118.23",US,California,Los Angeles,LADodgers,Activity (cars/containers),Level Threshold,ALOS-2/PALSAR-2,ALOS-2,E9,2020-03-21T00:00:00,1.299237171,/,/,/,/,/,/,Car Density,LA Dodger Stadium,blue,JAXA/EORC,US051,/
"34.07,-118.23",US,California,Los Angeles,LADodgers,Activity (cars/containers),Level Threshold,Sentinel-1A,Sentinel-1,E9,2020-03-24T00:00:00,1.337539432,/,/,/,/,/,/,Car Density,LA Dodger Stadium,blue,JAXA/EORC,US051,/
"34.07,-118.23",US,California,Los Angeles,LADodgers,Activity (cars/containers),Level Threshold,ALOS-2/PALSAR-2,/,E9,2020-04-04T00:00:00,2.345700416,/,/,/,/,/,/,Car Density,LA Dodger Stadium,blue,JAXA/EORC,US051,/
"34.07,-118.23",US,California,Los Angeles,LADodgers,Activity (cars/containers),Level Threshold,Sentinel-1A,Sentinel-1,E9,2020-04-05T00:00:00,1.899053628,/,/,/,/,/,/,Car Density,LA Dodger Stadium,blue,JAXA/EORC,US051,/
"34.07,-118.23",US,California,Los Angeles,LADodgers,Activity (cars/containers),Level Threshold,Sentinel-1A,Sentinel-1,E9,2020-04-17T00:00:00,2.454258675,/,/,/,/,/,/,Car Density,LA Dodger Stadium,blue,JAXA/EORC,US051,/
"34.07,-118.23",US,California,Los Angeles,LADodgers,Activity (cars/containers),Level Threshold,ALOS-2/PALSAR-2,ALOS-2,E9,2020-04-18T00:00:00,3.125693481,/,/,/,/,/,/,Car Density,LA Dodger Stadium,blue,JAXA/EORC,US051,/
"34.07,-118.23",US,California,Los Angeles,LADodgers,Activity (cars/containers),Level Threshold,Sentinel-1A,Sentinel-1,E9,2020-04-29T00:00:00,2.431125131,/,/,/,/,/,/,Car Density,LA Dodger Stadium,blue,JAXA/EORC,US051,/
"34.07,-118.23",US,California,Los Angeles,LADodgers,Activity (cars/containers),Level Threshold,Sentinel-1A,Sentinel-1,E9,2020-05-11T00:00:00,2.422712934,/,/,/,/,/,/,Car Density,LA Dodger Stadium,blue,JAXA/EORC,US051,/
"34.07,-118.23",US,California,Los Angeles,LADodgers,Activity (cars/containers),Level Threshold,ALOS-2/PALSAR-2,ALOS-2,E9,2020-05-30T00:00:00,3.188800277,/,/,/,/,/,/,Car Density,LA Dodger Stadium,blue,JAXA/EORC,US051,/
"34.07,-118.23",US,California,Los Angeles,LADodgers,Activity (cars/containers),Level Threshold,ALOS-2/PALSAR-2,ALOS-2,E9,2020-06-13T00:00:00,2.900832178,/,/,/,/,/,/,Car Density,LA Dodger Stadium,blue,JAXA/EORC,US051,/
"34.07,-118.23",US,California,Los Angeles,LADodgers,Activity (cars/containers),Level Threshold,Sentinel-1A,Sentinel-1,E9,2020-06-16T00:00:00,2.225026288,/,/,/,/,/,/,Car Density,LA Dodger Stadium,blue,JAXA/EORC,US051,/
"34.07,-118.23",US,California,Los Angeles,LADodgers,Activity (cars/containers),Level Threshold,ALOS-2/PALSAR-2,ALOS-2,E9,2020-06-27T00:00:00,1.609570042,/,/,/,/,/,/,Car Density,LA Dodger Stadium,blue,JAXA/EORC,US051,/
"34.07,-118.23",US,California,Los Angeles,LADodgers,Activity (cars/containers),Level Threshold,Sentinel-1A,Sentinel-1,E9,2020-07-10T00:00:00,1.4553102,/,/,/,/,/,/,Car Density,LA Dodger Stadium,blue,JAXA/EORC,US051,/
"34.07,-118.23",US,California,Los Angeles,LADodgers,Activity (cars/containers),Level Threshold,ALOS-2/PALSAR-2,ALOS-2,E9,2020-07-11T00:00:00,1.430998613,/,/,/,/,/,/,Car Density,LA Dodger Stadium,blue,JAXA/EORC,US051,/
"34.07,-118.23",US,California,Los Angeles,LADodgers,Activity (cars/containers),Level Threshold,Sentinel-1A,Sentinel-1,E9,2020-07-22T00:00:00,1.243953733,/,/,/,/,/,/,Car Density,LA Dodger Stadium,blue,JAXA/EORC,US051,/
"34.07,-118.23",US,California,Los Angeles,LADodgers,Activity (cars/containers),Level Threshold,ALOS-2/PALSAR-2,ALOS-2,E9,2020-07-25T00:00:00,1.194694868,/,/,/,/,/,/,Car Density,LA Dodger Stadium,blue,JAXA/EORC,US051,/
"34.07,-118.23",US,California,Los Angeles,LADodgers,Activity (cars/containers),Level Threshold,ALOS-2/PALSAR-2,ALOS-2,E9,2020-08-08T00:00:00,1.21185853,/,/,/,/,/,/,Car Density,LA Dodger Stadium,blue,JAXA/EORC,US051,/
"34.07,-118.23",US,California,Los Angeles,LADodgers,Activity (cars/containers),Level Threshold,Sentinel-1A,Sentinel-1,E9,2020-08-15T00:00:00,1.273396425,/,/,/,/,/,/,Car Density,LA Dodger Stadium,blue,JAXA/EORC,US051,/
"34.07,-118.23",US,California,Los Angeles,LADodgers,Activity (cars/containers),Level Threshold,ALOS-2/PALSAR-2,ALOS-2,E9,2020-08-22T00:00:00,1.175624133,/,/,/,/,/,/,Car Density,LA Dodger Stadium,blue,JAXA/EORC,US051,/
"34.07,-118.23",US,California,Los Angeles,LADodgers,Activity (cars/containers),Level Threshold,Sentinel-1A,Sentinel-1,E9,2020-08-27T00:00:00,1.144058885,/,/,/,/,/,/,Car Density,LA Dodger Stadium,blue,JAXA/EORC,US051,/
"34.07,-118.23",US,California,Los Angeles,LADodgers,Activity (cars/containers),Level Threshold,ALOS-2/PALSAR-2,ALOS-2,E9,2020-09-05T00:00:00,1.121705964,/,/,/,/,/,/,Car Density,LA Dodger Stadium,blue,JAXA/EORC,US051,/
"34.07,-118.23",US,California,Los Angeles,LADodgers,Activity (cars/containers),Level Threshold,Sentinel-1A,Sentinel-1,E9,2020-09-08T00:00:00,1.174553102,/,/,/,/,/,/,Car Density,LA Dodger Stadium,blue,JAXA/EORC,US051,/
"34.07,-118.23",US,California,Los Angeles,LADodgers,Activity (cars/containers),Level Threshold,ALOS-2/PALSAR-2,ALOS-2,E9,2020-09-19T00:00:00,1.122052705,/,/,/,/,/,/,Car Density,LA Dodger Stadium,blue,JAXA/EORC,US051,/
"33.79,-117.89",US,California,Los Angeles,LAAnaheim,Activity (cars/containers),Level Threshold,ALOS-2/PALSAR-2,ALOS-2,E9,2020-02-08T00:00:00,1,/,/,/,/,/,/,Car Density,LA Angel Stadium of Anaheim,blue,JAXA/EORC,US050,/
"33.79,-117.89",US,California,Los Angeles,LAAnaheim,Activity (cars/containers),Level Threshold,ALOS-2/PALSAR-2,ALOS-2,E9,2020-03-21T00:00:00,1.14963465,/,/,/,/,/,/,Car Density,LA Angel Stadium of Anaheim,blue,JAXA/EORC,US050,/
"33.79,-117.89",US,California,Los Angeles,LAAnaheim,Activity (cars/containers),Level Threshold,ALOS-2/PALSAR-2,/,E9,2020-04-04T00:00:00,1.562903738,/,/,/,/,/,/,Car Density,LA Angel Stadium of Anaheim,blue,JAXA/EORC,US050,/
"33.79,-117.89",US,California,Los Angeles,LAAnaheim,Activity (cars/containers),Level Threshold,ALOS-2/PALSAR-2,ALOS-2,E9,2020-04-18T00:00:00,1.487133326,/,/,/,/,/,/,Car Density,LA Angel Stadium of Anaheim,blue,JAXA/EORC,US050,/
"33.79,-117.89",US,California,Los Angeles,LAAnaheim,Activity (cars/containers),Level Threshold,ALOS-2/PALSAR-2,ALOS-2,E9,2020-05-30T00:00:00,1.357831198,/,/,/,/,/,/,Car Density,LA Angel Stadium of Anaheim,blue,JAXA/EORC,US050,/
"33.79,-117.89",US,California,Los Angeles,LAAnaheim,Activity (cars/containers),Level Threshold,ALOS-2/PALSAR-2,ALOS-2,E9,2020-06-13T00:00:00,1.356295669,/,/,/,/,/,/,Car Density,LA Angel Stadium of Anaheim,blue,JAXA/EORC,US050,/
"33.79,-117.89",US,California,Los Angeles,LAAnaheim,Activity (cars/containers),Level Threshold,ALOS-2/PALSAR-2,ALOS-2,E9,2020-06-27T00:00:00,0.815048184,/,/,/,/,/,/,Car Density,LA Angel Stadium of Anaheim,blue,JAXA/EORC,US050,/
"33.79,-117.89",US,California,Los Angeles,LAAnaheim,Activity (cars/containers),Level Threshold,ALOS-2/PALSAR-2,ALOS-2,E9,2020-07-11T00:00:00,0.534205231,/,/,/,/,/,/,Car Density,LA Angel Stadium of Anaheim,blue,JAXA/EORC,US050,/
"33.79,-117.89",US,California,Los Angeles,LAAnaheim,Activity (cars/containers),Level Threshold,ALOS-2/PALSAR-2,ALOS-2,E9,2020-07-25T00:00:00,0.439637827,/,/,/,/,/,/,Car Density,LA Angel Stadium of Anaheim,blue,JAXA/EORC,US050,/
"33.79,-117.89",US,California,Los Angeles,LAAnaheim,Activity (cars/containers),Level Threshold,ALOS-2/PALSAR-2,ALOS-2,E9,2020-08-22T00:00:00,0.446997776,/,/,/,/,/,/,Car Density,LA Angel Stadium of Anaheim,blue,JAXA/EORC,US050,/
"33.79,-117.89",US,California,Los Angeles,LAAnaheim,Activity (cars/containers),Level Threshold,ALOS-2/PALSAR-2,ALOS-2,E9,2020-09-05T00:00:00,0.746055279,/,/,/,/,/,/,Car Density,LA Angel Stadium of Anaheim,blue,JAXA/EORC,US050,/
"33.79,-117.89",US,California,Los Angeles,LAAnaheim,Activity (cars/containers),Level Threshold,ALOS-2/PALSAR-2,ALOS-2,E9,2020-09-19T00:00:00,0.517579159,/,/,/,/,/,/,Car Density,LA Angel Stadium of Anaheim,blue,JAXA/EORC,US050,/
"33.82,-116.5",US,California,Palm Springs,Pam,Activity (cars/containers),Level Threshold,ALOS-2/PALSAR-2,/,E9,2020-03-12T00:00:00,1,/,/,/,/,/,/,Car Density,Palm Springs International Airport,blue,JAXA/EORC,US052,/
"33.82,-116.5",US,California,Palm Springs,Pam,Activity (cars/containers),Level Threshold,ALOS-2/PALSAR-2,/,E9,2020-03-26T00:00:00,3.565517241,/,/,/,/,/,/,Car Density,Palm Springs International Airport,blue,JAXA/EORC,US052,/
"33.82,-116.5",US,California,Palm Springs,Pam,Activity (cars/containers),Level Threshold,ALOS-2/PALSAR-2,/,E9,2020-04-14T00:00:00,4.355172414,/,/,/,/,/,/,Car Density,Palm Springs International Airport,blue,JAXA/EORC,US052,/
"33.82,-116.5",US,California,Palm Springs,Pam,Activity (cars/containers),Level Threshold,ALOS-2/PALSAR-2,/,E9,2020-05-07T00:00:00,3.75862069,/,/,/,/,/,/,Car Density,Palm Springs International Airport,blue,JAXA/EORC,US052,/
"33.82,-116.5",US,California,Palm Springs,Pam,Activity (cars/containers),Level Threshold,ALOS-2/PALSAR-2,/,E9,2020-06-04T00:00:00,3.7,/,/,/,/,/,/,Car Density,Palm Springs International Airport,blue,JAXA/EORC,US052,/
"33.82,-116.5",US,California,Palm Springs,Pam,Activity (cars/containers),Level Threshold,ALOS-2/PALSAR-2,/,E9,2020-07-02T00:00:00,2.972413793,/,/,/,/,/,/,Car Density,Palm Springs International Airport,blue,JAXA/EORC,US052,/
"33.82,-116.5",US,California,Palm Springs,Pam,Activity (cars/containers),Level Threshold,ALOS-2/PALSAR-2,/,E9,2020-07-30T00:00:00,1.3,/,/,/,/,/,/,Car Density,Palm Springs International Airport,blue,JAXA/EORC,US052,/
"33.82,-116.5",US,California,Palm Springs,Pam,Activity (cars/containers),Level Threshold,ALOS-2/PALSAR-2,/,E9,2020-08-27T00:00:00,0.289655172,/,/,/,/,/,/,Car Density,Palm Springs International Airport,blue,JAXA/EORC,US052,/
"34.14,-118.04",US,California,Arcadia,LASanta,Activity (cars/containers),Level Threshold,Sentinel-1A,Sentinel-1,E9,2020-02-05T00:00:00,1,/,/,/,/,/,/,Car Density,Santa Anita Park,blue,JAXA/EORC,US053,/
"34.14,-118.04",US,California,Arcadia,LASanta,Activity (cars/containers),Level Threshold,ALOS-2/PALSAR-2,Sentinel-1,E9,2020-02-08T00:00:00,1,/,/,/,/,/,/,Car Density,Santa Anita Park,blue,JAXA/EORC,US053,/
"34.14,-118.04",US,California,Arcadia,LASanta,Activity (cars/containers),Level Threshold,Sentinel-1A,Sentinel-1,E9,2020-03-12T00:00:00,1.019318182,/,/,/,/,/,/,Car Density,Santa Anita Park,blue,JAXA/EORC,US053,/
"34.14,-118.04",US,California,Arcadia,LASanta,Activity (cars/containers),Level Threshold,ALOS-2/PALSAR-2,Sentinel-1,E9,2020-03-21T00:00:00,3.112243136,/,/,/,/,/,/,Car Density,Santa Anita Park,blue,JAXA/EORC,US053,/
"34.14,-118.04",US,California,Arcadia,LASanta,Activity (cars/containers),Level Threshold,Sentinel-1A,Sentinel-1,E9,2020-03-24T00:00:00,2.394318182,/,/,/,/,/,/,Car Density,Santa Anita Park,blue,JAXA/EORC,US053,/
"34.14,-118.04",US,California,Arcadia,LASanta,Activity (cars/containers),Level Threshold,Sentinel-1A,Sentinel-1,E9,2020-04-05T00:00:00,2.601136364,/,/,/,/,/,/,Car Density,Santa Anita Park,blue,JAXA/EORC,US053,/
"34.14,-118.04",US,California,Arcadia,LASanta,Activity (cars/containers),Level Threshold,ALOS-2/PALSAR-2,Sentinel-1,E9,2020-04-18T00:00:00,3.213089276,/,/,/,/,/,/,Car Density,Santa Anita Park,blue,JAXA/EORC,US053,/
"34.14,-118.04",US,California,Arcadia,LASanta,Activity (cars/containers),Level Threshold,Sentinel-1A,Sentinel-1,E9,2020-04-29T00:00:00,2.511363636,/,/,/,/,/,/,Car Density,Santa Anita Park,blue,JAXA/EORC,US053,/
"34.14,-118.04",US,California,Arcadia,LASanta,Activity (cars/containers),Level Threshold,Sentinel-1A,Sentinel-1,E9,2020-05-11T00:00:00,2.513636364,/,/,/,/,/,/,Car Density,Santa Anita Park,blue,JAXA/EORC,US053,/
"34.14,-118.04",US,California,Arcadia,LASanta,Activity (cars/containers),Level Threshold,ALOS-2/PALSAR-2,Sentinel-1,E9,2020-05-30T00:00:00,2.2667933,/,/,/,/,/,/,Car Density,Santa Anita Park,blue,JAXA/EORC,US053,/
